species,run,BY,project,stock,stock_CU,stock_type,facility,rel_site,prod_area,stage,tagcode,OEY,rel_start,rel_end,tot_tag,TotRelease,age,recY,"1Alaskan Net (AK Catch, sampled by Canada)",1Alberni Canal S,1Alberni Comm GN,1BC Unknown Marine,1Bella Coola R FSC,1Central Net General 2009+,1Central N,1PFMA8 Terminal N,1Central S,1Comb_CR: BC Unknown,1Comb_CR: Fraser Gillnet & Georgia Str Net,1Comb_CR: Georgia Str & SW Vcr Is Troll,"1Comb_CR: Georgia Str, N & S Central Troll",1Comb_CR: Johnstone Str & Georgia Str Net,1Comb_CR: Johnstone Strait & Central Net,1Comb_CR: North & South Central Troll,1Comb_CR: Northern & Central Net,"1Comb_CR: Northern, N & S Central Troll",1Comb_CR: NW & SW Vancouver Is Troll,1Comb_CR: NW & SW Vcr Is & WA/OR Troll,"1Comb_CR: NW Vcr Is, N & S Central Troll",1Fraser FN (Fall-Winter),1Fraser FN Fall Winter Harrison to Thompson R (2011+),1Fraser GN+FN (Fall-Winter),1Fraser GN+FN (Spring-Sum),1Fraser GN,1Fraser SN,1Freshwater S,1SOG N,1Central SOG S,1North SOG S,1South SOG S,1SOG T,1Johnstone Strait N,1South Johnstone Strait S,1Juan de Fuca N,1Juan de Fuca S,1Juan De Fuca Troll,1North Central T,1NWVI Taaq-Wiihak,1Northern N,1Northern S,1Northern T,1NWVI N,1NWVI T,1Nuu-chah-nulth,1Skeena Test Fishery,1South Central T,1SWVI Taaq-Wiihak,1SWVI N,1Southwest Vancouver Is Net (Exc Alberni Inlet),1SWVI T,"1WA Net (WA Catch, sampled by Canada)",1WA/OR Troll (Historical),1WCVI S,2ADFG,2California Dept of Fish and Game (CA),2NMFS AK,2ODFW,2Quinault Dept of Natural Resource (WA),2WDFW,3Hatchery Removals,3Natural Spawners,3Rack First Nations,3Rack Tendered,3Terminal FN,3Terminal Other,CDNCatch,USCatch,TotCatch,Escape,TotCatch+Esc
Coho,Fall,1971,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Rosewall Cr,GSVI,Smolt 1+,BL*4,1973,19730514,19730514,12673,13583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,1971,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Rosewall Cr,GSVI,Smolt 1+,BL*5,1973,19730611,19730611,11396,13377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
Coho,Fall,1971,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Nat Sm 1+,BLLBPK*2,1973,19730501,19730614,8396,61281,2,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.67,81.91,NA,NA,NA,NA,0,0,0,145.58,145.58
Coho,Fall,1971,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Nat Sm 1+,BLLBPK*2,1973,19730501,19730614,8396,61281,3,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.85,1004.75,NA,NA,NA,NA,0,0,0,1414.6,1414.6
Coho,Fall,1971,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Nat Sm 1+,BLLBPK*2,1973,19730501,19730614,8396,61281,4,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,0,10.22,0,10.22
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020102,1974,197405,19740523,35474,53104,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.33,NA,NA,NA,NA,0,0,0,902.33,902.33
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020102,1974,197405,19740523,35474,53104,3,1975,NA,NA,NA,0,NA,NA,25.35,NA,5.99,NA,NA,NA,0,NA,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,977.18,NA,7291.56,527.12,995.75,955.48,NA,328.65,5.99,NA,15.59,NA,NA,NA,NA,79.42,304.05,NA,NA,245.79,NA,NA,NA,622.45,NA,96.17,NA,NA,NA,NA,NA,NA,903.03,867.66,6092.02,181.08,NA,NA,NA,12476.54,903.03,13379.57,7140.76,20520.33
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020102,1974,197405,19740523,35474,53104,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.24,NA,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.61,0,26.61,0,26.61
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020102,1974,197405,19740523,35474,53104,5,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91,0,8.91,0,8.91
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020202,1974,197406,19740607,34683,53835,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.4,NA,NA,NA,NA,0,0,0,324.4,324.4
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020202,1974,197406,19740607,34683,53835,3,1975,NA,NA,NA,0,NA,NA,76.82,NA,6.21,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,20.43,NA,NA,1527.8,NA,8604.84,772.58,1324.64,875.18,NA,488.83,31.05,NA,NA,NA,NA,NA,NA,68.6,238.77,NA,NA,123.34,NA,0,NA,731.95,NA,89.96,NA,NA,NA,NA,NA,NA,991.64,1174.73,8248.02,245.17,NA,NA,NA,14981,991.64,15972.64,9667.92,25640.56
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020202,1974,197406,19740607,34683,53835,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.48,NA,NA,4.41,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,NA,NA,NA,NA,NA,NA,16.89,4.27,21.16,0,21.16
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020402,1974,197405,19740523,11494,24192,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.65,NA,NA,NA,NA,0,0,0,458.65,458.65
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020402,1974,197405,19740523,11494,24192,3,1975,NA,NA,NA,0,NA,NA,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,346.05,NA,2255,161.4,355.85,307.23,NA,113.28,16.84,NA,6.66,NA,NA,NA,NA,55.65,127.62,NA,NA,142.68,NA,NA,NA,218.8,NA,30.53,NA,NA,NA,NA,NA,NA,274.16,289.91,2035.55,60.5,NA,NA,NA,4146.07,274.16,4420.23,2385.96,6806.19
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020402,1974,197405,19740523,11494,24192,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,10.46,NA,NA,NA,NA,NA,NA,NA,NA,5.79,NA,NA,NA,NA,NA,NA,35.84,5.79,41.63,0,41.63
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021001,1974,197405,19740510,30776,50924,2,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609.39,NA,NA,NA,NA,0,0,0,609.39,609.39
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021001,1974,197405,19740510,30776,50924,3,1975,NA,NA,NA,0,NA,NA,77.88,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,347.61,NA,3573.55,254.92,554.27,706.62,NA,135.84,13.24,NA,2.61,NA,NA,NA,0,57.19,258.66,NA,NA,122.98,NA,NA,NA,387.1,NA,57.65,6.62,NA,NA,NA,NA,NA,395.82,495.53,3479.23,103.42,NA,NA,NA,6556.74,395.82,6952.56,4078.18,11030.74
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021001,1974,197405,19740510,30776,50924,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.95,0,19.95,0,19.95
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Nat Sm 1+,BLBL,1974,19740607,19740612,591,591,3,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,NA,16.05,8.08,2.54,4.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.58,3.86,27.16,0.8,NA,NA,NA,36.85,29.58,66.43,31.82,98.25
Coho,Fall,1972,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Nat Sm 1+,BLBL,1974,19740607,19740612,591,591,4,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,0,4.02,0,4.02
Coho,Fall,1973,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020902,1975,197505,19750523,57425,377765,2,1975,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.14,NA,4747.14,342.56,0,283.15,NA,62.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.39,66.17,464.65,13.81,NA,NA,NA,5562.16,15.39,5577.55,544.63,6122.18
Coho,Fall,1973,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020902,1975,197505,19750523,57425,377765,3,1976,NA,NA,NA,NA,NA,NA,1989.63,NA,26.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,296.7,NA,NA,5165.7,NA,36590.39,2333.1,6446.71,11763.06,NA,2172.25,289.41,NA,1490.37,NA,94.33,NA,289.58,91.09,4694.32,NA,NA,11200.2,NA,22.89,NA,7611.69,NA,364.36,NA,213.16,NA,NA,NA,NA,7122.43,2058.25,5583.93,1514.44,NA,NA,NA,92932.09,7335.59,100267.68,9156.62,109424.3
Coho,Fall,1973,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020902,1975,197505,19750523,57425,377765,4,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.83,27.5,NA,42.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.09,0,339.09,0,339.09
Coho,Fall,1973,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020902,1975,197505,19750523,57425,377765,5,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.82,0,53.82,0,53.82
Coho,Fall,1974,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020903,1976,197605,19760514,75512,672372,2,1976,NA,NA,NA,NA,NA,NA,NA,NA,178.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.8,NA,2670.78,259.65,NA,177.73,NA,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6022,2322,NA,NA,NA,3577.86,0,3577.86,8344,11921.86
Coho,Fall,1974,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020903,1976,197605,19760514,75512,672372,3,1977,NA,NA,NA,NA,NA,NA,7846.02,NA,71.24,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,787.21,NA,30594.32,2708.55,6693.89,15001.91,NA,1621.23,298.2,29.56,493.11,NA,93.04,NA,111.57,125.36,2232.45,NA,NA,2826.22,NA,NA,NA,5420.83,NA,37.84,NA,NA,NA,NA,114.69,NA,2331.06,3708.96,17718.1,9267.84,NA,NA,NA,76992.55,2445.75,79438.3,30694.9,110133.2
Coho,Fall,1974,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,020903,1976,197605,19760514,75512,672372,4,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.28,36.77,49.87,49.24,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.06,0,414.06,0,414.06
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021003,1977,19770505,19770518,90520,783081,2,1977,NA,NA,NA,NA,NA,NA,266.62,NA,46.11,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,NA,3772.69,511.89,9.95,279.6,NA,48.19,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.63,441.66,10748.15,23358.28,NA,NA,NA,5010.05,46.63,5056.68,34548.09,39604.77
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021003,1977,19770505,19770518,90520,783081,3,1978,NA,34.6,NA,NA,NA,NA,1340.19,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,277.36,NA,NA,331.13,NA,23374.43,3217.47,12730.39,16976.2,NA,567.7,183.65,NA,1680.23,NA,NA,NA,371.98,NA,6749.34,NA,NA,8497.78,NA,131.06,NA,6949.7,NA,NA,NA,71.46,NA,NA,NA,NA,2488.39,1776.13,10830.66,20518.69,NA,NA,NA,83413.21,2559.85,85973.06,33125.48,119098.54
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,021003,1977,19770505,19770518,90520,783081,4,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.21,71.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.92,0,181.92,0,181.92
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080901,1977,19770531,19770531,30000,50000,2,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49,60.76,132.05,NA,NA,NA,6.83,0,6.83,195.3,202.13
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080901,1977,19770531,19770531,30000,50000,3,1978,NA,NA,NA,NA,NA,NA,40.37,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,19.7,NA,NA,19.11,NA,1408.74,223.79,879.6,624.1,NA,22.04,13.87,NA,41.34,NA,NA,NA,NA,NA,99.19,NA,NA,233.18,NA,14.45,NA,251.99,NA,NA,NA,NA,NA,NA,NA,NA,106.03,58.86,358.97,680.08,NA,NA,NA,3898.14,106.03,4004.17,1097.91,5102.08
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080901,1977,19770531,19770531,30000,50000,4,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67,0,6.67,0,6.67
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080901,1977,19770531,19770531,30000,50000,5,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13,0,8.13,0,8.13
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080902,1977,19770531,19770531,30000,50000,2,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.21,NA,NA,8.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02,7.23,176.06,382.63,NA,NA,NA,35.88,4.02,39.9,565.92,605.82
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080902,1977,19770531,19770531,30000,50000,3,1978,NA,NA,NA,NA,NA,NA,37.93,NA,20.01,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,33.7,NA,NA,13.65,NA,1957.67,224.05,1147.84,1008.69,NA,32.78,13.34,NA,78.79,NA,NA,NA,27.38,NA,398.65,NA,NA,420.76,NA,NA,NA,292.65,NA,NA,NA,NA,NA,NA,NA,NA,142.32,69.55,424.15,803.55,NA,NA,NA,5707.89,142.32,5850.21,1297.25,7147.46
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080902,1977,19770531,19770531,30000,50000,4,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.17,0,21.17,0,21.17
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080903,1977,19770531,19770531,30000,50000,2,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,66.99,145.6,NA,NA,NA,56.5,0,56.5,215.34,271.84
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080903,1977,19770531,19770531,30000,50000,3,1978,NA,NA,NA,NA,NA,NA,23.22,NA,6.67,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,16.43,NA,NA,19.84,NA,1484.79,193.77,859.26,881.39,NA,23.48,13.87,NA,53.1,NA,NA,NA,8.33,NA,258.21,NA,NA,363.54,NA,NA,NA,269.56,NA,NA,6.67,NA,NA,NA,NA,NA,200.36,53.27,324.83,615.4,NA,NA,NA,4482.13,200.36,4682.49,993.5,5675.99
Coho,Fall,1975,Big Qualicum R,Big Qualicum R,CO-13,M,Big Qualicum River H,Big Qualicum R,GSVI,Smolt 1+,080903,1977,19770531,19770531,30000,50000,4,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.84,0,20.84,0,20.84
